id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed
3591,1463,Mastercard,Debit,5.46277E+15,2021-02-01,951,YES,2,22357,2015-06-01,2015
5245,1463,Mastercard,Credit,5.31504E+15,2022-01-01,772,YES,1,7700,2011-10-01,2011
3542,1463,Amex,Credit,3.86623E+14,2023-09-01,553,NO,1,5100,2012-06-01,2012
678,1835,Mastercard,Debit,5.45292E+15,2020-01-01,969,YES,2,12191,2020-01-01,2020
2351,952,Visa,Debit,4.29588E+15,2024-02-01,602,YES,1,58234,2015-03-01,2015
1275,952,Mastercard,Debit,5.35795E+15,2021-07-01,726,YES,2,76966,2011-02-01,2011
3611,616,Mastercard,Credit,5.04647E+15,2023-05-01,561,YES,2,4500,2016-06-01,2016
6050,638,Mastercard,Debit,5.68916E+15,2024-07-01,698,YES,1,25551,2011-12-01,2011
2068,638,Mastercard,Debit,5.64806E+15,2021-03-01,353,YES,2,21253,2004-03-01,2011
3394,638,Mastercard,Debit,5.8542E+15,2023-12-01,551,YES,2,10274,2008-06-01,2008
4445,638,Amex,Credit,3.75716E+14,2015-11-01,431,YES,2,4800,2015-08-01,2015
914,638,Visa,Debit,4.04937E+15,2023-12-01,739,YES,2,19934,2020-01-01,2020
1966,1366,Visa,Debit,4.41953E+15,2022-09-01,578,YES,2,8829,2020-02-01,2020
315,1366,Mastercard,Credit,5.24425E+15,2024-07-01,684,YES,2,12400,2013-01-01,2013
2374,1366,Mastercard,Debit,5.14868E+15,2020-02-01,917,YES,1,17691,2018-03-01,2018
2974,443,Mastercard,Debit,5.56799E+15,2013-05-01,643,YES,2,15317,2008-05-01,2013
6111,336,Mastercard,Debit,5.11823E+15,2020-06-01,208,YES,1,19612,2015-12-01,2015
679,611,Mastercard,Debit,5.79742E+15,2020-01-01,154,YES,2,10304,2020-01-01,2020
2364,973,Mastercard,Debit,5.57074E+15,2021-02-01,20,YES,1,16229,2017-03-01,2017
5716,973,Visa,Debit,4.51591E+15,2024-11-01,871,YES,1,8366,2015-11-01,2015
5706,973,Visa,Debit,4.06062E+15,2023-06-01,39,YES,2,7688,2014-11-01,2014
3833,973,Amex,Credit,3.43206E+14,2024-09-01,201,YES,1,8300,2008-07-01,2015
680,632,Mastercard,Debit,5.19964E+15,2022-05-01,927,YES,1,16557,2020-01-01,2020
3898,1918,Mastercard,Debit,5.05441E+15,2024-08-01,161,YES,2,18627,2009-07-01,2015
1967,1827,Visa,Debit,4.80772E+15,2022-08-01,174,YES,1,23156,2020-02-01,2020
3959,1827,Visa,Debit,4.27716E+15,2024-02-01,419,YES,1,30041,2010-07-01,2011
5246,1827,Mastercard,Debit,5.01E+15,2024-02-01,908,YES,1,29137,2011-10-01,2011
4546,1827,Amex,Credit,3.59523E+14,2021-07-01,87,YES,1,10400,2004-09-01,2017
3395,1827,Mastercard,Credit,5.76518E+15,2022-02-01,980,YES,2,13500,2008-06-01,2008
5727,1827,Mastercard,Debit,5.0021E+15,2023-02-01,917,YES,1,17663,2016-11-01,2016
681,70,Mastercard,Debit,5.45873E+15,2021-08-01,24,NO,2,30637,2020-01-01,2020
4464,672,Mastercard,Debit,5.39219E+15,2021-10-01,452,NO,1,8540,2017-08-01,2017
3396,672,Mastercard,Debit,5.30232E+15,2012-02-01,347,YES,1,9397,2008-06-01,2010
915,672,Visa,Debit,4.7234E+15,2020-09-01,740,YES,1,12329,2020-01-01,2020
5001,672,Visa,Debit,4.5986E+15,2020-01-01,17,YES,1,8333,2003-10-01,2007
5345,1461,Visa,Credit,4.53646E+15,2020-09-01,102,YES,2,5200,2019-10-01,2019
2668,1461,Visa,Debit,4.53413E+15,2010-08-01,827,YES,2,35757,2010-04-01,2011
2886,1461,Mastercard,Credit,5.7789E+15,2015-03-01,908,NO,1,16600,2005-05-01,2015
4535,1461,Mastercard,Debit,5.58359E+15,2020-06-01,661,YES,2,23754,2003-09-01,2018
2090,1461,Mastercard,Debit,5.72869E+15,2024-10-01,532,YES,2,14480,2005-03-01,2009
103,1461,Mastercard,Debit,5.62547E+15,2023-10-01,564,YES,2,6237,2006-01-01,2007
916,510,Visa,Credit,4.06133E+15,2023-02-01,114,NO,1,9200,2020-01-01,2020
917,510,Visa,Debit,4.49786E+15,2020-01-01,573,YES,2,14797,2020-01-01,2020
5638,256,Visa,Credit,4.04201E+15,2023-02-01,177,YES,1,9400,2010-11-01,2013
3989,256,Visa,Debit (Prepaid),4.86899E+15,2024-06-01,248,YES,2,50,2011-07-01,2011
6089,256,Mastercard,Credit,5.76497E+15,2020-02-01,402,YES,2,1800,2013-12-01,2013
2850,256,Amex,Credit,3.43199E+14,2024-10-01,496,YES,1,12400,2004-05-01,2014
147,256,Visa,Credit,4.57748E+15,2010-12-01,553,YES,2,14300,2007-01-01,2007
1276,256,Mastercard,Debit,5.35572E+15,2024-12-01,956,YES,1,27489,2011-02-01,2011
1968,1410,Visa,Debit,4.793E+15,2022-01-01,998,YES,2,7846,2020-02-01,2020
1720,574,Mastercard,Credit,5.94389E+15,2021-09-01,437,YES,2,12500,2020-02-01,2020
435,574,Discover,Credit,6.74148E+15,2020-04-01,360,NO,2,10500,2020-01-01,2020
1721,574,Mastercard,Debit (Prepaid),5.68067E+15,2020-02-01,195,YES,1,72,2020-02-01,2020
1722,574,Mastercard,Credit,5.54492E+15,2020-05-01,158,YES,1,8800,2020-02-01,2020
6015,1837,Mastercard,Debit,5.83778E+15,2011-01-01,189,YES,1,11199,2010-12-01,2010
259,1837,Visa,Debit,4.20582E+15,2020-05-01,679,YES,1,8800,2010-01-01,2010
5275,1837,Mastercard,Debit (Prepaid),5.82507E+15,2021-09-01,940,YES,1,83,2013-10-01,2013
2256,1837,Mastercard,Debit,5.75761E+15,2024-11-01,657,NO,1,7217,2010-03-01,2010
5307,1974,Mastercard,Credit,5.28279E+15,2022-09-01,115,YES,2,9000,2015-10-01,2015
278,1974,Mastercard,Debit,5.80504E+15,2020-01-01,947,YES,1,15195,2011-01-01,2011
2257,1974,Mastercard,Debit,5.52211E+15,2024-02-01,663,YES,1,14747,2010-03-01,2010
1723,30,Mastercard,Debit,5.68333E+15,2020-02-01,447,YES,2,8998,2020-02-01,2020
1429,1270,Amex,Credit,3.40244E+14,2023-03-01,846,YES,2,20400,2020-02-01,2020
4313,1270,Visa,Debit,4.55428E+15,2022-09-01,212,YES,2,13653,2009-08-01,2016
222,1815,Amex,Credit,3.71092E+14,2020-02-01,858,YES,2,17800,2010-01-01,2011
4582,1815,Mastercard,Debit (Prepaid),5.20079E+15,2024-07-01,836,YES,2,52,2005-09-01,2015
4371,1815,Mastercard,Debit (Prepaid),5.90668E+15,2023-09-01,935,YES,2,56,2011-08-01,2011
2035,1815,Mastercard,Debit,5.15969E+15,2024-01-01,232,YES,2,3099,2002-03-01,2012
682,805,Mastercard,Debit,5.991E+15,2020-05-01,214,YES,1,11805,2020-01-01,2020
918,805,Visa,Debit,4.25675E+15,2020-01-01,433,YES,1,17535,2020-01-01,2020
3233,464,Amex,Credit,3.52397E+14,2022-08-01,465,YES,2,18000,2002-06-01,2011
1724,1042,Mastercard,Debit (Prepaid),5.84999E+15,2024-11-01,858,YES,2,95,2020-02-01,2020
2170,1579,Discover,Credit,6.78972E+15,2020-09-01,817,YES,1,8200,2008-03-01,2014
11,1579,Mastercard,Debit,5.92729E+15,2023-11-01,964,YES,2,2143,1999-01-01,2013
4163,1579,Mastercard,Debit,5.18479E+15,2021-12-01,128,YES,2,6550,2005-08-01,2016
3976,1579,Mastercard,Credit,5.1482E+15,2024-04-01,384,YES,2,12800,2011-07-01,2011
3830,1579,Visa,Debit,4.70789E+15,2020-02-01,848,YES,1,15960,2007-07-01,2010
683,830,Mastercard,Credit,5.93093E+15,2020-02-01,744,YES,2,19000,2020-01-01,2020
3899,830,Mastercard,Debit,5.9812E+15,2016-06-01,143,YES,1,26575,2009-07-01,2011
4678,465,Mastercard,Credit,5.61333E+15,2021-06-01,118,YES,2,5800,2008-09-01,2008
2433,465,Mastercard,Debit,5.34096E+15,2021-05-01,458,YES,2,16047,2002-04-01,2011
4879,1954,Visa,Credit,4.8025E+15,2024-04-01,196,YES,2,5900,2014-09-01,2014
2387,1954,Mastercard,Debit,5.88572E+15,2024-05-01,538,YES,2,22722,2019-03-01,2019
316,1954,Mastercard,Debit,5.54487E+15,2013-07-01,422,YES,2,21258,2013-01-01,2013
4749,959,Visa,Debit (Prepaid),4.57084E+15,2020-07-01,4,YES,2,18,2009-09-01,2009
1231,959,Mastercard,Debit (Prepaid),5.03052E+15,2023-08-01,680,YES,2,8,2010-02-01,2017
5693,1049,Visa,Debit,4.96763E+15,2023-03-01,284,YES,2,14446,2013-11-01,2013
2816,1049,Mastercard,Credit,5.58294E+15,2016-08-01,142,YES,1,10500,2001-05-01,2009
5823,1049,Visa,Debit,4.78844E+15,2023-12-01,234,YES,2,13122,2004-12-01,2009
5553,1049,Visa,Debit,4.60624E+15,2012-11-01,70,YES,1,24519,2008-11-01,2014
1310,1049,Visa,Credit,4.66123E+15,2015-05-01,53,YES,1,9400,2012-02-01,2012
4265,1049,Mastercard,Debit,5.14588E+15,2022-03-01,66,YES,2,12121,2008-08-01,2010
684,1925,Mastercard,Credit,5.32712E+15,2021-11-01,101,NO,2,1300,2020-01-01,2020
685,1925,Mastercard,Credit,5.86759E+15,2020-01-01,102,YES,1,17500,2020-01-01,2020
3940,1088,Mastercard,Credit,5.75996E+15,2023-01-01,828,YES,1,10700,2010-07-01,2011
4574,1088,Amex,Credit,3.56217E+14,2023-01-01,298,YES,2,7300,2005-09-01,2010
6095,1088,Visa,Debit,4.66169E+15,2016-06-01,432,YES,1,15194,2013-12-01,2013
4106,14,Visa,Credit,4.4931E+15,2024-06-01,137,YES,1,5400,2001-08-01,2008
2076,14,Amex,Credit,3.36131E+14,2022-12-01,979,YES,2,14100,2005-03-01,2008
2164,14,Visa,Debit,4.61083E+15,2018-04-01,523,YES,2,3899,2007-03-01,2008
5159,14,Mastercard,Debit (Prepaid),5.64453E+15,2020-05-01,601,YES,1,22,2009-10-01,2010
3082,14,Visa,Debit,4.12457E+15,2022-04-01,870,NO,1,16464,2010-05-01,2012
4266,162,Mastercard,Debit,5.12565E+15,2022-05-01,824,YES,1,39591,2008-08-01,2011
5938,162,Mastercard,Debit,5.09978E+15,2022-12-01,812,YES,1,39452,2008-12-01,2010
5694,162,Visa,Debit,4.33878E+15,2014-03-01,826,YES,2,27266,2013-11-01,2013
2240,162,Visa,Credit,4.52485E+15,2020-10-01,975,YES,2,15400,2009-03-01,2012
3569,162,Mastercard,Credit,5.47524E+15,2014-02-01,774,YES,1,16700,2013-06-01,2013
5371,1692,Mastercard,Debit,5.38318E+15,2020-03-01,716,YES,1,38048,2001-11-01,2007
5618,1692,Mastercard,Debit,5.55458E+15,2022-01-01,904,YES,2,7564,2010-11-01,2013
3646,1692,Mastercard,Debit,5.65688E+15,2023-11-01,789,YES,2,35203,1991-07-01,2010
5838,380,Mastercard,Credit,5.76482E+15,2023-07-01,815,YES,2,10800,2005-12-01,2010
3538,380,Visa,Credit,4.01815E+15,2023-05-01,544,NO,2,8000,2011-06-01,2011
4219,141,Mastercard,Debit,5.81575E+15,2024-02-01,221,YES,1,4729,2007-08-01,2014
3028,141,Visa,Credit,4.36235E+15,2021-01-01,283,YES,2,6400,2009-05-01,2009
5514,141,Visa,Credit,4.62029E+15,2022-02-01,745,YES,1,9200,2007-11-01,2014
4073,141,Visa,Credit,4.59532E+15,2018-08-01,349,NO,1,8000,2018-07-01,2018
2952,141,Visa,Debit,4.38595E+15,2022-02-01,796,YES,2,17235,2007-05-01,2007
3941,1348,Mastercard,Debit,5.37218E+15,2020-11-01,785,YES,2,1,2010-07-01,2010
3086,1348,Amex,Credit,3.13148E+14,2021-10-01,576,YES,2,0,2011-05-01,2011
2669,1348,Visa,Debit,4.92416E+15,2010-09-01,790,YES,1,1,2010-04-01,2010
4042,1348,Visa,Debit,4.13905E+15,2018-08-01,15,YES,1,1,2015-07-01,2015
4137,1348,Mastercard,Debit,5.7925E+15,2024-12-01,554,YES,1,0,2004-08-01,2009
4982,1348,Discover,Credit,6.28386E+15,2023-04-01,427,YES,1,0,2003-10-01,2007
6137,1256,Mastercard,Debit,5.77273E+15,2021-10-01,852,YES,2,28850,2018-12-01,2018
5160,1256,Mastercard,Credit,5.94873E+15,2015-06-01,95,YES,1,15700,2009-10-01,2010
236,1256,Mastercard,Debit (Prepaid),5.01879E+15,2021-01-01,807,YES,2,79,2010-01-01,2011
6116,1256,Visa,Credit,4.8887E+15,2020-01-01,276,YES,2,18500,2015-12-01,2015
1969,1690,Visa,Debit,4.69356E+15,2022-05-01,281,YES,2,14495,2020-02-01,2020
686,1690,Mastercard,Debit,5.48799E+15,2023-12-01,103,YES,2,15906,2020-01-01,2020
5717,169,Visa,Debit,4.03203E+15,2022-07-01,167,YES,1,10194,2015-11-01,2015
5655,169,Mastercard,Debit (Prepaid),5.74654E+15,2021-09-01,335,YES,2,91,2011-11-01,2011
3256,169,Mastercard,Debit,5.99505E+15,2024-02-01,267,YES,1,12591,2003-06-01,2010
2317,169,Mastercard,Debit,5.80287E+15,2022-07-01,990,NO,1,10574,2013-03-01,2013
4220,1955,Mastercard,Debit (Prepaid),5.39195E+15,2020-01-01,356,YES,2,92,2007-08-01,2009
4184,1955,Mastercard,Debit,5.75171E+15,2021-03-01,435,YES,1,7338,2006-08-01,2016
5712,1807,Mastercard,Debit,5.67841E+15,2022-03-01,24,YES,2,26838,2015-11-01,2015
4123,1807,Visa,Debit,4.96337E+15,2009-09-01,418,YES,1,38154,2003-08-01,2011
2823,1807,Amex,Credit,3.21247E+14,2020-08-01,300,YES,2,13200,2002-05-01,2014
165,1807,Mastercard,Debit (Prepaid),5.20723E+15,2014-03-01,198,YES,1,89,2008-01-01,2015
2837,1807,Amex,Credit,3.42755E+14,2007-04-01,743,YES,2,3900,2003-05-01,2008
5875,102,Visa,Debit,4.73578E+15,2024-07-01,45,YES,1,7676,2006-12-01,2010
3816,257,Mastercard,Debit,5.72398E+15,2022-03-01,703,YES,2,13345,2007-07-01,2010
4386,257,Visa,Credit,4.57571E+15,2024-11-01,777,YES,1,8000,2011-08-01,2011
5127,257,Mastercard,Debit (Prepaid),5.75668E+15,2022-03-01,331,YES,2,87,2008-10-01,2012
104,257,Mastercard,Debit,5.55675E+15,2024-10-01,516,YES,2,6395,2006-01-01,2014
687,911,Mastercard,Credit,5.28817E+15,2023-01-01,828,YES,1,8900,2020-01-01,2020
2748,987,Mastercard,Debit (Prepaid),5.92932E+15,2024-02-01,367,YES,1,69,2015-04-01,2015
4146,987,Visa,Debit,4.78314E+15,2021-01-01,128,YES,1,18912,2004-08-01,2008
5090,987,Mastercard,Debit,5.23273E+15,2021-09-01,971,YES,1,23021,2007-10-01,2011
373,987,Mastercard,Debit,5.92018E+15,2021-08-01,420,YES,1,21985,2018-01-01,2018
919,101,Visa,Credit,4.89253E+15,2023-12-01,286,YES,2,5300,2020-01-01,2020
237,1141,Mastercard,Debit,5.78792E+15,2020-07-01,29,YES,2,2397,2010-01-01,2013
3817,1141,Mastercard,Credit,5.62614E+15,2012-11-01,318,YES,2,2800,2007-07-01,2010
3624,1141,Visa,Debit,4.14546E+15,2020-02-01,837,YES,1,10466,2017-06-01,2017
3269,1141,Amex,Credit,3.82984E+14,2012-12-01,950,NO,1,9400,2004-06-01,2011
5224,1141,Visa,Debit,4.09465E+15,2023-06-01,298,YES,2,20161,2010-10-01,2010
1277,1682,Mastercard,Credit,5.39907E+15,2024-09-01,512,YES,1,12600,2011-02-01,2015
2517,1682,Visa,Credit,4.63954E+15,2024-01-01,981,NO,1,14300,2006-04-01,2007
3407,1682,Visa,Debit,4.40415E+15,2022-03-01,155,YES,1,23452,2008-06-01,2011
238,1682,Mastercard,Credit,5.97034E+15,2021-10-01,757,YES,2,13200,2010-01-01,2014
3408,1682,Visa,Credit,4.8923E+15,2013-01-01,50,YES,1,13500,2008-06-01,2008
920,481,Visa,Credit,4.8802E+15,2024-01-01,660,YES,1,17600,2020-01-01,2020
688,978,Mastercard,Debit,5.95061E+15,2020-08-01,608,YES,2,16558,2020-01-01,2020
689,1550,Mastercard,Debit,5.51053E+15,2024-12-01,410,YES,1,44717,2020-01-01,2020
1725,1550,Mastercard,Credit,5.44727E+15,2021-11-01,636,NO,1,13700,2020-02-01,2020
690,1550,Mastercard,Debit,5.67976E+15,2020-04-01,123,YES,2,14332,2020-01-01,2020
1970,1162,Visa,Debit,4.71631E+15,2022-06-01,984,YES,1,15695,2020-02-01,2020
1454,1162,Discover,Credit,6.49213E+15,2020-02-01,811,YES,1,13700,2020-02-01,2020
2365,172,Mastercard,Debit,5.19506E+15,2020-10-01,855,YES,1,19600,2017-03-01,2017
3458,172,Visa,Debit,4.36606E+15,2021-06-01,186,YES,1,17815,2009-06-01,2010
1232,172,Mastercard,Debit,5.45365E+15,2015-11-01,531,YES,1,16373,2010-02-01,2010
31,892,Visa,Debit,4.47906E+15,2021-11-01,628,YES,2,14340,2002-01-01,2009
5656,315,Mastercard,Debit (Prepaid),5.95687E+15,2024-08-01,701,YES,1,109,2011-11-01,2011
1726,315,Mastercard,Debit,5.04654E+15,2023-03-01,821,YES,1,16218,2020-02-01,2020
3121,315,Mastercard,Debit,5.94898E+15,2024-05-01,710,YES,1,22115,2012-05-01,2012
3246,1739,Visa,Debit (Prepaid),4.44377E+15,2024-04-01,361,YES,1,80,2002-06-01,2011
1727,836,Mastercard,Debit,5.17252E+15,2020-02-01,817,NO,2,18261,2020-02-01,2020
2413,39,Visa,Debit,4.66045E+15,2012-12-01,610,YES,1,1325,2000-04-01,2011
2039,39,Visa,Credit,4.87773E+15,2023-01-01,537,YES,2,16900,2002-03-01,2007
413,155,Amex,Credit,3.04991E+14,2023-02-01,972,YES,2,6500,2020-01-01,2020
279,155,Mastercard,Credit,5.68961E+15,2021-02-01,393,NO,1,7800,2011-01-01,2011
239,155,Mastercard,Debit,5.29052E+15,2022-12-01,813,NO,1,9294,2010-01-01,2011
2281,155,Mastercard,Debit,5.35895E+15,2011-12-01,324,YES,2,12163,2011-03-01,2011
3111,155,Visa,Debit,4.97257E+15,2020-01-01,855,YES,2,14959,2011-05-01,2011
5793,155,Mastercard,Debit (Prepaid),5.0393E+15,2023-11-01,721,YES,2,15,2003-12-01,2010
2026,1305,Mastercard,Debit,5.73539E+15,2022-07-01,260,YES,1,18118,2001-03-01,2007
1260,1305,Visa,Debit,4.80417E+15,2023-03-01,32,YES,2,22025,2010-02-01,2010
2229,1305,Mastercard,Credit,5.21601E+15,2011-09-01,983,YES,1,9100,2009-03-01,2015
3409,1504,Visa,Debit,4.32036E+15,2013-10-01,729,YES,2,16064,2008-06-01,2011
3486,1504,Mastercard,Credit,5.03947E+15,2024-09-01,356,YES,1,6000,2010-06-01,2011
5373,1504,Visa,Debit,4.95129E+15,2023-02-01,776,YES,2,7136,2001-11-01,2014
4963,1504,Discover,Credit,6.41884E+15,2021-04-01,423,YES,1,3900,2002-10-01,2010
3977,1504,Mastercard,Debit,5.50869E+15,2020-01-01,469,YES,1,8444,2011-07-01,2011
4119,1105,Mastercard,Debit,5.25644E+15,2020-11-01,880,YES,2,12692,2003-08-01,2012
2036,1105,Mastercard,Debit,5.77241E+15,2020-04-01,218,YES,2,9027,2002-03-01,2015
218,1105,Visa,Debit,4.75544E+15,2020-10-01,584,YES,1,4507,2009-01-01,2019
691,1761,Mastercard,Debit,5.23762E+15,2024-05-01,670,YES,1,17963,2020-01-01,2020
1971,1761,Visa,Credit,4.71729E+15,2020-02-01,818,YES,1,12200,2020-02-01,2020
1728,1761,Mastercard,Debit,5.99001E+15,2020-02-01,386,YES,2,1996,2020-02-01,2020
1729,215,Mastercard,Debit,5.53214E+15,2021-01-01,154,YES,2,19998,2020-02-01,2020
1430,215,Amex,Credit,3.68047E+14,2020-02-01,882,YES,2,15600,2020-02-01,2020
1325,948,Mastercard,Debit,5.19691E+15,2023-05-01,71,YES,1,13035,2013-02-01,2013
3083,948,Visa,Credit,4.76334E+15,2023-06-01,488,YES,2,8300,2010-05-01,2010
1265,948,Amex,Credit,3.71833E+14,2024-07-01,591,YES,2,6200,2011-02-01,2011
5695,948,Visa,Debit,4.94815E+15,2024-03-01,688,YES,2,11795,2013-11-01,2013
3376,948,Discover,Credit,6.16789E+15,2011-05-01,138,YES,1,7900,2008-06-01,2013
1455,862,Discover,Credit,6.66628E+15,2020-02-01,112,YES,1,12900,2020-02-01,2020
921,862,Visa,Debit,4.22392E+15,2020-12-01,371,YES,2,6556,2020-01-01,2020
3167,862,Mastercard,Credit,5.17049E+15,2022-05-01,731,NO,1,3800,2015-05-01,2015
5103,1514,Visa,Credit,4.66242E+15,2021-10-01,439,YES,2,7800,2007-10-01,2008
3325,1514,Mastercard,Credit,5.38273E+15,2016-02-01,56,YES,2,10900,2006-06-01,2012
78,1514,Mastercard,Debit,5.60274E+15,2024-12-01,673,YES,1,1846,2005-01-01,2005
4679,1514,Mastercard,Debit (Prepaid),5.22274E+15,2016-08-01,394,YES,1,76,2008-09-01,2015
4334,1514,Mastercard,Credit,5.05255E+15,2020-07-01,940,NO,1,0,2010-08-01,2010
2390,1698,Visa,Credit,4.93649E+15,2022-01-01,72,NO,1,13400,2019-03-01,2019
922,1698,Visa,Credit,4.20969E+15,2020-01-01,565,YES,1,15800,2020-01-01,2020
5639,1698,Visa,Debit,4.94996E+15,2011-06-01,341,YES,1,14744,2010-11-01,2010
436,1316,Discover,Credit,6.19348E+15,2020-02-01,669,YES,1,8700,2020-01-01,2020
692,1316,Mastercard,Debit,5.19643E+15,2022-01-01,696,YES,1,12088,2020-01-01,2020
330,1316,Mastercard,Credit,5.24213E+15,2024-11-01,288,YES,2,4700,2014-01-01,2014
1972,1316,Visa,Debit,4.93062E+15,2024-01-01,514,YES,2,11983,2020-02-01,2020
1730,1316,Mastercard,Debit,5.89449E+15,2020-02-01,182,YES,1,11557,2020-02-01,2020
693,1831,Mastercard,Debit,5.88968E+15,2020-02-01,815,YES,1,12152,2020-01-01,2020
437,1831,Discover,Credit,6.12532E+15,2023-10-01,681,YES,2,11100,2020-01-01,2020
2293,889,Visa,Credit,4.47686E+15,2022-09-01,669,YES,1,14700,2011-03-01,2011
4522,526,Mastercard,Debit (Prepaid),5.75471E+15,2021-06-01,827,NO,1,52,2002-09-01,2013
5204,526,Mastercard,Debit,5.42755E+15,2016-12-01,736,YES,1,3224,2010-10-01,2013
5917,526,Visa,Debit,4.18631E+15,2020-11-01,674,YES,2,23001,2007-12-01,2013
2091,526,Mastercard,Debit,5.50776E+15,2022-01-01,170,YES,1,23652,2005-03-01,2014
5500,526,Mastercard,Debit (Prepaid),5.76366E+15,2020-09-01,688,YES,1,86,2007-11-01,2013
5091,231,Mastercard,Debit (Prepaid),5.1335E+15,2021-08-01,528,YES,2,80,2007-10-01,2011
4221,231,Mastercard,Debit,5.44368E+15,2022-10-01,473,YES,1,26097,2007-08-01,2011
5718,231,Visa,Debit,4.55101E+15,2023-05-01,466,YES,1,11032,2015-11-01,2015
2474,231,Visa,Credit,4.63223E+15,2020-01-01,970,YES,1,8900,2004-04-01,2011
414,231,Amex,Credit,3.10401E+14,2020-02-01,226,YES,2,4700,2020-01-01,2020
5255,910,Visa,Debit,4.92541E+15,2022-05-01,460,YES,1,10523,2011-10-01,2011
1431,910,Amex,Credit,3.27605E+14,2020-02-01,199,YES,1,8900,2020-02-01,2020
3918,876,Visa,Debit,4.9671E+15,2021-05-01,962,YES,1,6489,2009-07-01,2013
5773,876,Mastercard,Debit,5.49774E+15,2020-09-01,24,NO,2,9146,2001-12-01,2012
5342,1509,Mastercard,Debit (Prepaid),5.01432E+15,2024-03-01,622,YES,1,66,2019-10-01,2019
2352,1509,Visa,Debit,4.41774E+15,2023-01-01,990,NO,1,18138,2015-03-01,2015
1347,1509,Mastercard,Debit,5.35221E+15,2021-02-01,443,YES,1,23238,2014-02-01,2014
5276,1509,Mastercard,Debit,5.41064E+15,2022-09-01,983,YES,1,20706,2013-10-01,2013
3685,1509,Visa,Credit,4.76214E+15,2022-08-01,495,YES,2,12100,2002-07-01,2010
5696,1422,Visa,Debit,4.36389E+15,2020-03-01,662,YES,2,19781,2013-11-01,2013
4983,1422,Discover,Credit,6.96761E+15,2023-03-01,334,YES,2,9300,2003-10-01,2012
3212,1422,Mastercard,Debit,5.26755E+15,2022-12-01,984,NO,2,5451,1999-06-01,2012
5515,1422,Visa,Debit,4.10325E+15,2016-02-01,23,YES,2,6491,2007-11-01,2013
923,1400,Visa,Credit,4.05108E+15,2023-02-01,42,YES,1,6900,2020-01-01,2020
415,1400,Amex,Credit,3.83476E+14,2024-05-01,835,NO,2,6100,2020-01-01,2020
3796,492,Visa,Debit,4.83745E+15,2022-05-01,288,YES,1,16905,2006-07-01,2008
1002,1516,Mastercard,Debit,5.503E+15,2020-04-01,552,YES,1,47153,2002-02-01,2006
3960,1516,Visa,Debit,4.77638E+15,2022-12-01,190,YES,2,25010,2010-07-01,2010
5973,1649,Mastercard,Debit,5.17847E+15,2022-12-01,562,YES,1,232,2009-12-01,2010
4410,1649,Mastercard,Credit,5.0122E+15,2016-02-01,674,YES,2,100,2013-08-01,2013
3697,1649,Mastercard,Debit (Prepaid),5.85594E+15,2017-04-01,656,YES,1,80,2003-07-01,2011
1432,1573,Amex,Credit,3.37444E+14,2022-12-01,542,YES,2,3300,2020-02-01,2020
3326,583,Mastercard,Debit,5.79917E+15,2021-01-01,85,YES,1,3483,2006-06-01,2013
343,583,Amex,Credit,3.45109E+14,2024-02-01,963,YES,2,13900,2015-01-01,2015
3238,1811,Mastercard,Debit,5.15828E+15,2024-10-01,616,YES,1,70187,2002-06-01,2011
291,1811,Visa,Debit,4.07758E+15,2021-12-01,84,NO,2,7821,2011-01-01,2014
3355,1811,Mastercard,Debit,5.97888E+15,2024-10-01,708,YES,2,96637,2007-06-01,2007
4894,1811,Discover,Credit,6.97763E+15,2022-03-01,233,YES,2,44200,2016-09-01,2016
2165,1811,Visa,Debit (Prepaid),4.0658E+15,2023-08-01,765,NO,1,68,2007-03-01,2007
331,1811,Mastercard,Debit (Prepaid),5.32034E+15,2021-01-01,628,YES,1,54,2014-01-01,2014
3978,1811,Mastercard,Debit,5.87937E+15,2022-05-01,403,YES,1,62519,2011-07-01,2011
3141,1811,Visa,Debit,4.91034E+15,2022-11-01,246,YES,1,87408,2013-05-01,2013
202,1054,Mastercard,Debit,5.91385E+15,2024-03-01,237,YES,2,15100,2009-01-01,2009
3860,1054,Mastercard,Debit,5.34956E+15,2024-05-01,875,YES,1,2303,2008-07-01,2011
924,1054,Visa,Credit,4.29519E+15,2023-03-01,349,YES,2,9000,2020-01-01,2020
5921,1678,Amex,Credit,3.56005E+14,2021-10-01,507,YES,1,12600,2008-12-01,2008
3435,1678,Mastercard,Debit,5.24008E+15,2021-05-01,393,YES,1,25027,2009-06-01,2009
4680,1678,Mastercard,Debit,5.12794E+15,2023-01-01,896,YES,1,30424,2008-09-01,2011
1731,333,Mastercard,Debit,5.68921E+15,2022-08-01,924,YES,2,14304,2020-02-01,2020
5311,1412,Visa,Debit,4.62122E+15,2016-06-01,682,YES,2,19081,2015-10-01,2015
5687,1412,Mastercard,Debit,5.39534E+15,2020-09-01,501,YES,2,17401,2013-11-01,2013
3067,1412,Mastercard,Credit,5.13568E+15,2021-07-01,505,YES,1,12800,2010-05-01,2016
3942,1412,Mastercard,Debit (Prepaid),5.67001E+15,2015-07-01,698,YES,1,42,2010-07-01,2011
3436,1412,Mastercard,Debit,5.81816E+15,2014-06-01,212,NO,2,10404,2009-06-01,2010
